18 - 19;1,968
20 - 24;1,961
45 - 49;1,930
70 - 74;1,915
25 - 29;1,965
30 - 34;1,939
60 - 64;1,884
35 - 39;1,962
50 - 54;1,941
40 - 44;1,977
55 - 59;1,992
80 - 84;1,968
65 - 69;1,963
