20 - 24;1,964
25 - 29;1,959
18 - 19;1,975
45 - 49;1,925
50 - 54;1,933
40 - 44;1,939
30 - 34;1,964
60 - 64;1,942
35 - 39;1,965
65 - 69;1,895
80 - 84;2,002
55 - 59;1,945
85 - 92;1,978
70 - 74;1,972
75 - 79;1,788
