30 - 34;1,781
20 - 24;1,781
18 - 19;1,791
55 - 59;1,783
25 - 29;1,774
50 - 54;1,778
45 - 49;1,782
70 - 74;1,782
35 - 39;1,778
60 - 64;1,770
65 - 69;1,768
40 - 44;1,782
80 - 84;1,771
