20 - 24;1,786
45 - 49;1,781
30 - 34;1,785
25 - 29;1,786
18 - 19;1,788
60 - 64;1,766
50 - 54;1,784
40 - 44;1,781
35 - 39;1,781
55 - 59;1,778
75 - 79;1,795
65 - 69;1,782
85 - 92;1,787
70 - 74;1,778
80 - 84;1,786
