20 - 24;1,951843517
25 - 29;1,94850299
18 - 19;1,952137592
55 - 59;1,920132709
30 - 34;1,954667363
45 - 49;1,880121993
70 - 74;1,916071123
35 - 39;1,953800723
50 - 54;1,913304938
40 - 44;1,94080746
60 - 64;1,887658228
75 - 79;1,916921577
65 - 69;1,906501799
85 - 92;1,898657912
80 - 84;1,990777283
