20 - 24;1,815
45 - 49;1,811
30 - 34;1,814
25 - 29;1,815
18 - 19;1,817
60 - 64;1,799
50 - 54;1,813
40 - 44;1,811
35 - 39;1,811
55 - 59;1,810
75 - 79;1,822
65 - 69;1,812
85 - 92;1,815
70 - 74;1,807
80 - 84;1,815
